dmu,value
Antigua and Barbuda_2007,NA
Australia_2007,0.978
Austria_2007,0.609
Azerbaijan_2007,0.231
Belgium_2007,1.45
Bulgaria_2007,1.57
Bahrain_2007,0.5241111111111111
Bahamas_2007,NA
Bosnia and Herzegovina_2007,NA
Belarus_2007,NA
Belize_2007,NA
Bermuda_2007,NA
Brazil_2007,NA
Barbados_2007,NA
Brunei_2007,NA
Canada_2007,NA
Switzerland_2007,0.576
Czechoslovakia_2007,NA
Chile_2007,NA
Colombia_2007,NA
Costa Rica_2007,NA
Cuba_2007,NA
Cayman Islands_2007,NA
Cyprus_2007,1.37
Czechia_2007,0.996
Germany_2007,0.559
East Germany_2007,NA
West Germany_2007,NA
Dominica_2007,NA
Denmark_2007,0.814
Dominican Republic_2007,NA
Ecuador_2007,NA
Egypt_2007,0.103
Spain_2007,0.668
Estonia_2007,6.28
Finland_2007,2.1
France_2007,0.57
United Kingdom_2007,0.397
Georgia_2007,0.946
Guadeloupe_2007,NA
Greece_2007,1.02
Grenada_2007,NA
Guatemala_2007,NA
French Guiana_2007,NA
Guyana_2007,NA
Hong Kong_2007,0.274
Croatia_2007,1.22
Hungary_2007,1.46
Ireland_2007,1.05
Iceland_2007,0.619
Israel_2007,2.07
Italy_2007,0.877
Jamaica_2007,NA
Jordan_2007,NA
Japan_2007,0.357
Kazakhstan_2007,11.248
Kyrgyzstan_2007,6.39
Saint Kitts and Nevis_2007,NA
South Korea_2007,1.25
Kuwait_2007,0.654
Saint Lucia_2007,NA
Sri Lanka_2007,NA
Lithuania_2007,4.81
Luxembourg_2007,1.09
Latvia_2007,7.45
Moldova_2007,6.11
Mexico_2007,NA
North Macedonia_2007,2.09
Malta_2007,0.706
Montenegro_2007,0.608
Mongolia_2007,NA
Martinique_2007,NA
Mauritius_2007,3.51
Malaysia_2007,1.22
Nicaragua_2007,NA
Netherlands_2007,0.871
Norway_2007,0.669
New Zealand_2007,1.37
Oman_2007,NA
Panama_2007,NA
Peru_2007,NA
Philippines_2007,NA
Poland_2007,1.13
Puerto Rico_2007,NA
Portugal_2007,0.943
Qatar_2007,NA
Reunion_2007,NA
Romania_2007,1.67
Russia_2007,NA
Serbia and Montenegro_2007,NA
Singapore_2007,0.412
El Salvador_2007,NA
Serbia_2007,2.42
Sao Tome and Principe_2007,NA
Suriname_2007,NA
Slovakia_2007,1.2233333333333332
Slovenia_2007,0.841
Sweden_2007,1.15
Seychelles_2007,NA
Thailand_2007,5.12
Tajikistan_2007,NA
Turkmenistan_2007,NA
Trinidad and Tobago_2007,NA
Tunisia_2007,NA
Turkey_2007,NA
Ukraine_2007,NA
Uruguay_2007,NA
United States_2007,6.42
USSR_2007,NA
Uzbekistan_2007,NA
Saint Vincent and the Grenadines_2007,NA
Venezuela_2007,NA
United States Virgin Islands_2007,NA
Yugoslavia_2007,NA
South Africa_2007,NA
Albania_2008,2.96
Argentina_2008,NA
Armenia_2008,1.69
Antigua and Barbuda_2008,NA
Australia_2008,1.09
Austria_2008,0.492
Azerbaijan_2008,NA
Belgium_2008,1.1
Bulgaria_2008,1.43
Bahrain_2008,0.5236666666666667
Bahamas_2008,NA
Bosnia and Herzegovina_2008,NA
Belarus_2008,NA
Belize_2008,NA
Bermuda_2008,NA
Brazil_2008,NA
Barbados_2008,NA
Brunei_2008,NA
Canada_2008,NA
Switzerland_2008,0.531
Czechoslovakia_2008,NA
Chile_2008,NA
Colombia_2008,NA
Costa Rica_2008,NA
Cuba_2008,NA
Cayman Islands_2008,NA
Cyprus_2008,1.13
Czechia_2008,0.676
Germany_2008,0.495
East Germany_2008,NA
West Germany_2008,NA
Dominica_2008,NA
Denmark_2008,0.798
Dominican Republic_2008,NA
Ecuador_2008,NA
Egypt_2008,0.0828
Spain_2008,0.74
Estonia_2008,5.78
Finland_2008,2.12
France_2008,0.656
United Kingdom_2008,0.34
Georgia_2008,0.7609999999999999
Guadeloupe_2008,NA
Greece_2008,1.19
Grenada_2008,NA
Guatemala_2008,NA
French Guiana_2008,NA
Guyana_2008,NA
Hong Kong_2008,0.347
Croatia_2008,1.46
Hungary_2008,1.68
Ireland_2008,0.805
Iceland_2008,0.311
Israel_2008,2.03
Italy_2008,0.771
Jamaica_2008,NA
Jordan_2008,2.08
Japan_2008,0.402
Kazakhstan_2008,10.41
Kyrgyzstan_2008,5.91
Saint Kitts and Nevis_2008,NA
South Korea_2008,1.23
Kuwait_2008,0.869
Saint Lucia_2008,NA
Sri Lanka_2008,NA
Lithuania_2008,4.86
Luxembourg_2008,1.08
Latvia_2008,6.78
Moldova_2008,6.59
Mexico_2008,NA
North Macedonia_2008,1.73
Malta_2008,1.16
Montenegro_2008,2.28
Mongolia_2008,NA
Martinique_2008,NA
Mauritius_2008,4.03
Malaysia_2008,0.886
Nicaragua_2008,NA
Netherlands_2008,0.889
Norway_2008,0.588
New Zealand_2008,1.05
Oman_2008,NA
Panama_2008,NA
Peru_2008,NA
Philippines_2008,NA
Poland_2008,1.03
Puerto Rico_2008,NA
Portugal_2008,1.28
Qatar_2008,NA
Reunion_2008,NA
Romania_2008,1.97
Russia_2008,NA
Serbia and Montenegro_2008,NA
Singapore_2008,0.508
El Salvador_2008,NA
Serbia_2008,1.71
Sao Tome and Principe_2008,NA
Suriname_2008,NA
Slovakia_2008,1.14
Slovenia_2008,0.498
Sweden_2008,0.781
Seychelles_2008,NA
Thailand_2008,4.62
Tajikistan_2008,NA
Turkmenistan_2008,NA
Trinidad and Tobago_2008,NA
Tunisia_2008,NA
Turkey_2008,NA
Ukraine_2008,NA
Uruguay_2008,NA
United States_2008,NA
USSR_2008,NA
Uzbekistan_2008,NA
Saint Vincent and the Grenadines_2008,NA
Venezuela_2008,NA
United States Virgin Islands_2008,NA
Yugoslavia_2008,NA
South Africa_2008,11
Albania_2009,2.63
Argentina_2009,NA
Armenia_2009,1.645
Antigua and Barbuda_2009,NA
Australia_2009,1.17
Austria_2009,0.634
Azerbaijan_2009,NA
Belgium_2009,1.12
Bulgaria_2009,1.73
Bahrain_2009,0.5232222222222223
Bahamas_2009,NA
Bosnia and Herzegovina_2009,NA
Belarus_2009,NA
Belize_2009,NA
Bermuda_2009,NA
Brazil_2009,NA
Barbados_2009,NA
Brunei_2009,NA
Canada_2009,NA
Switzerland_2009,0.719
Czechoslovakia_2009,NA
Chile_2009,NA
Colombia_2009,NA
Costa Rica_2009,NA
Cuba_2009,NA
Cayman Islands_2009,NA
Cyprus_2009,1.84
Czechia_2009,0.76
Germany_2009,0.514
East Germany_2009,NA
West Germany_2009,NA
Dominica_2009,NA
Denmark_2009,0.802
Dominican Republic_2009,NA
Ecuador_2009,NA
Egypt_2009,0.11366666666666667
Spain_2009,0.636
Estonia_2009,5.02
Finland_2009,1.77
France_2009,0.712
United Kingdom_2009,0.306
Georgia_2009,0.576
Guadeloupe_2009,NA
Greece_2009,1.29
Grenada_2009,NA
Guatemala_2009,NA
French Guiana_2009,NA
Guyana_2009,NA
Hong Kong_2009,0.68
Croatia_2009,1.1
Hungary_2009,1.07
Ireland_2009,1.03
Iceland_2009,0.334
Israel_2009,2.08
Italy_2009,0.781
Jamaica_2009,NA
Jordan_2009,2.4
Japan_2009,0.327
Kazakhstan_2009,9.572
Kyrgyzstan_2009,6.72
Saint Kitts and Nevis_2009,NA
South Korea_2009,1.25
Kuwait_2009,0.434
Saint Lucia_2009,NA
Sri Lanka_2009,NA
Lithuania_2009,4.13
Luxembourg_2009,0.75
Latvia_2009,5.19
Moldova_2009,5.69
Mexico_2009,NA
North Macedonia_2009,1.22
Malta_2009,0.666
Montenegro_2009,1.81
Mongolia_2009,NA
Martinique_2009,NA
Mauritius_2009,3.955
Malaysia_2009,0.799
Nicaragua_2009,NA
Netherlands_2009,0.903
Norway_2009,0.604
New Zealand_2009,1.81
Oman_2009,NA
Panama_2009,NA
Peru_2009,NA
Philippines_2009,NA
Poland_2009,0.869
Puerto Rico_2009,NA
Portugal_2009,0.921
Qatar_2009,NA
Reunion_2009,NA
Romania_2009,1.8
Russia_2009,NA
Serbia and Montenegro_2009,NA
Singapore_2009,0.516
El Salvador_2009,NA
Serbia_2009,1.71
Sao Tome and Principe_2009,NA
Suriname_2009,NA
Slovakia_2009,0.96
Slovenia_2009,0.517
Sweden_2009,0.907
Seychelles_2009,NA
Thailand_2009,4.2
Tajikistan_2009,NA
Turkmenistan_2009,NA
Trinidad and Tobago_2009,NA
Tunisia_2009,0.0745
Turkey_2009,1.1
Ukraine_2009,NA
Uruguay_2009,NA
United States_2009,NA
USSR_2009,NA
Uzbekistan_2009,NA
Saint Vincent and the Grenadines_2009,NA
Venezuela_2009,NA
United States Virgin Islands_2009,NA
Yugoslavia_2009,NA
South Africa_2009,NA
Albania_2010,2.3
Argentina_2010,NA
Armenia_2010,1.6
Antigua and Barbuda_2010,NA
Australia_2010,1.01
Austria_2010,0.428
Azerbaijan_2010,NA
Belgium_2010,0.981
Bulgaria_2010,1.23
Bahrain_2010,0.5227777777777778
Bahamas_2010,NA
Bosnia and Herzegovina_2010,NA
Belarus_2010,NA
Belize_2010,NA
Bermuda_2010,NA
Brazil_2010,NA
Barbados_2010,NA
Brunei_2010,NA
Canada_2010,NA
Switzerland_2010,0.447
Czechoslovakia_2010,NA
Chile_2010,NA
Colombia_2010,NA
Costa Rica_2010,NA
Cuba_2010,NA
Cayman Islands_2010,NA
Cyprus_2010,0.461
Czechia_2010,0.667
Germany_2010,0.561
East Germany_2010,NA
West Germany_2010,NA
Dominica_2010,NA
Denmark_2010,0.732
Dominican Republic_2010,NA
Ecuador_2010,NA
Egypt_2010,0.14453333333333335
Spain_2010,0.611
Estonia_2010,3.96
Finland_2010,1.8
France_2010,0.617
United Kingdom_2010,0.28
Georgia_2010,0.321
Guadeloupe_2010,NA
Greece_2010,1.34
Grenada_2010,NA
Guatemala_2010,NA
French Guiana_2010,NA
Guyana_2010,NA
Hong Kong_2010,0.554
Croatia_2010,1.17
Hungary_2010,1.17
Ireland_2010,0.7989999999999999
Iceland_2010,0.581
Israel_2010,2.16
Italy_2010,0.699
Jamaica_2010,NA
Jordan_2010,2.67
Japan_2010,0.294
Kazakhstan_2010,8.734000000000002
Kyrgyzstan_2010,6.63
Saint Kitts and Nevis_2010,NA
South Korea_2010,1.11
Kuwait_2010,0.491
Saint Lucia_2010,NA
Sri Lanka_2010,NA
Lithuania_2010,3.94
Luxembourg_2010,1.93
Latvia_2010,5.18
Moldova_2010,6.14
Mexico_2010,NA
North Macedonia_2010,1.87
Malta_2010,0.951
Montenegro_2010,NA
Mongolia_2010,NA
Martinique_2010,NA
Mauritius_2010,3.88
Malaysia_2010,0.675
Nicaragua_2010,NA
Netherlands_2010,0.858
Norway_2010,0.742
New Zealand_2010,1.07
Oman_2010,NA
Panama_2010,NA
Peru_2010,NA
Philippines_2010,NA
Poland_2010,0.75
Puerto Rico_2010,NA
Portugal_2010,1.1
Qatar_2010,NA
Reunion_2010,NA
Romania_2010,1.86
Russia_2010,NA
Serbia and Montenegro_2010,NA
Singapore_2010,0.355
El Salvador_2010,NA
Serbia_2010,1.58
Sao Tome and Principe_2010,NA
Suriname_2010,NA
Slovakia_2010,0.976
Slovenia_2010,0.352
Sweden_2010,0.977
Seychelles_2010,NA
Thailand_2010,4.79
Tajikistan_2010,NA
Turkmenistan_2010,NA
Trinidad and Tobago_2010,NA
Tunisia_2010,NA
Turkey_2010,1.45
Ukraine_2010,NA
Uruguay_2010,NA
United States_2010,NA
USSR_2010,NA
Uzbekistan_2010,NA
Saint Vincent and the Grenadines_2010,NA
Venezuela_2010,NA
United States Virgin Islands_2010,NA
Yugoslavia_2010,NA
South Africa_2010,NA
Albania_2011,NA
Argentina_2011,NA
Armenia_2011,1.555
Antigua and Barbuda_2011,NA
Australia_2011,1.05
Austria_2011,0.509
Azerbaijan_2011,NA
Belgium_2011,1.19
Bulgaria_2011,1.12
Bahrain_2011,0.5223333333333333
Bahamas_2011,NA
Bosnia and Herzegovina_2011,NA
Belarus_2011,NA
Belize_2011,NA
Bermuda_2011,NA
Brazil_2011,NA
Barbados_2011,NA
Brunei_2011,0.194
Canada_2011,NA
Switzerland_2011,0.487
Czechoslovakia_2011,NA
Chile_2011,NA
Colombia_2011,NA
Costa Rica_2011,NA
Cuba_2011,NA
Cayman Islands_2011,NA
Cyprus_2011,2.6
Czechia_2011,0.738
Germany_2011,0.492
East Germany_2011,NA
West Germany_2011,NA
Dominica_2011,NA
Denmark_2011,0.789
Dominican Republic_2011,NA
Ecuador_2011,NA
Egypt_2011,0.1754
Spain_2011,0.653
Estonia_2011,4.25
Finland_2011,1.81
France_2011,0.626
United Kingdom_2011,0.292
Georgia_2011,0.358
Guadeloupe_2011,7.15
Greece_2011,1.43
Grenada_2011,NA
Guatemala_2011,NA
French Guiana_2011,8.06
Guyana_2011,NA
Hong Kong_2011,0.321
Croatia_2011,0.926
Hungary_2011,1.19
Ireland_2011,0.568
Iceland_2011,1.01
Israel_2011,2.21
Italy_2011,0.706
Jamaica_2011,NA
Jordan_2011,2.65
Japan_2011,0.265
Kazakhstan_2011,7.896
Kyrgyzstan_2011,6.19
Saint Kitts and Nevis_2011,NA
South Korea_2011,0.98
Kuwait_2011,0.327
Saint Lucia_2011,NA
Sri Lanka_2011,NA
Lithuania_2011,4.57
Luxembourg_2011,0.523
Latvia_2011,4.92
Moldova_2011,4.84
Mexico_2011,NA
North Macedonia_2011,1.27
Malta_2011,0.514
Montenegro_2011,NA
Mongolia_2011,NA
Martinique_2011,3.25
Mauritius_2011,3.19
Malaysia_2011,0.603
Nicaragua_2011,NA
Netherlands_2011,0.801
Norway_2011,2.6
New Zealand_2011,1.15
Oman_2011,NA
Panama_2011,NA
Peru_2011,NA
Philippines_2011,NA
Poland_2011,0.872
Puerto Rico_2011,NA
Portugal_2011,0.812
Qatar_2011,NA
Reunion_2011,1.37
Romania_2011,1.55
Russia_2011,NA
Serbia and Montenegro_2011,NA
Singapore_2011,0.517
El Salvador_2011,NA
Serbia_2011,1.44
Sao Tome and Principe_2011,NA
Suriname_2011,NA
Slovakia_2011,0.9425
Slovenia_2011,0.799
Sweden_2011,0.736
Seychelles_2011,NA
Thailand_2011,4.24
Tajikistan_2011,NA
Turkmenistan_2011,NA
Trinidad and Tobago_2011,NA
Tunisia_2011,NA
Turkey_2011,1.19
Ukraine_2011,NA
Uruguay_2011,NA
United States_2011,NA
USSR_2011,NA
Uzbekistan_2011,NA
Saint Vincent and the Grenadines_2011,NA
Venezuela_2011,NA
United States Virgin Islands_2011,NA
Yugoslavia_2011,NA
South Africa_2011,NA
Albania_2012,NA
Argentina_2012,NA
Armenia_2012,1.51
Antigua and Barbuda_2012,NA
Australia_2012,1.23
Austria_2012,0.369
Azerbaijan_2012,NA
Belgium_2012,1.09
Bulgaria_2012,1.23
Bahrain_2012,0.521888888888889
Bahamas_2012,NA
Bosnia and Herzegovina_2012,NA
Belarus_2012,NA
Belize_2012,NA
Bermuda_2012,NA
Brazil_2012,NA
Barbados_2012,NA
Brunei_2012,1.27
Canada_2012,NA
Switzerland_2012,0.437
Czechoslovakia_2012,NA
Chile_2012,NA
Colombia_2012,NA
Costa Rica_2012,NA
Cuba_2012,NA
Cayman Islands_2012,NA
Cyprus_2012,2.06
Czechia_2012,0.746
Germany_2012,0.493
East Germany_2012,NA
West Germany_2012,NA
Dominica_2012,NA
Denmark_2012,0.312
Dominican Republic_2012,NA
Ecuador_2012,NA
Egypt_2012,0.20626666666666668
Spain_2012,0.568
Estonia_2012,4.41
Finland_2012,1.34
France_2012,0.607
United Kingdom_2012,0.233
Georgia_2012,0.789
Guadeloupe_2012,NA
Greece_2012,1.3
Grenada_2012,NA
Guatemala_2012,NA
French Guiana_2012,NA
Guyana_2012,NA
Hong Kong_2012,0.231
Croatia_2012,0.952
Hungary_2012,1.17
Ireland_2012,0.83
Iceland_2012,0.332
Israel_2012,1.8
Italy_2012,0.698
Jamaica_2012,NA
Jordan_2012,1.94
Japan_2012,0.262
Kazakhstan_2012,7.058000000000001
Kyrgyzstan_2012,4.79
Saint Kitts and Nevis_2012,NA
South Korea_2012,0.983
Kuwait_2012,0.531
Saint Lucia_2012,NA
Sri Lanka_2012,NA
Lithuania_2012,3.93
Luxembourg_2012,0.188
Latvia_2012,4.98
Moldova_2012,4.98
Mexico_2012,NA
North Macedonia_2012,1.5
Malta_2012,1.52
Montenegro_2012,NA
Mongolia_2012,NA
Martinique_2012,NA
Mauritius_2012,2.35
Malaysia_2012,0.747
Nicaragua_2012,NA
Netherlands_2012,0.83
Norway_2012,0.566
New Zealand_2012,1.23
Oman_2012,NA
Panama_2012,NA
Peru_2012,NA
Philippines_2012,NA
Poland_2012,0.788
Puerto Rico_2012,NA
Portugal_2012,0.97
Qatar_2012,NA
Reunion_2012,NA
Romania_2012,1.71
Russia_2012,NA
Serbia and Montenegro_2012,NA
Singapore_2012,0.269
El Salvador_2012,NA
Serbia_2012,1.48
Sao Tome and Principe_2012,NA
Suriname_2012,NA
Slovakia_2012,0.909
Slovenia_2012,0.608
Sweden_2012,0.657
Seychelles_2012,NA
Thailand_2012,4.31
Tajikistan_2012,NA
Turkmenistan_2012,NA
Trinidad and Tobago_2012,NA
Tunisia_2012,NA
Turkey_2012,1.23
Ukraine_2012,NA
Uruguay_2012,NA
United States_2012,NA
USSR_2012,NA
Uzbekistan_2012,NA
Saint Vincent and the Grenadines_2012,NA
Venezuela_2012,NA
United States Virgin Islands_2012,NA
Yugoslavia_2012,NA
South Africa_2012,NA
Albania_2013,NA
Argentina_2013,NA
Armenia_2013,1.1
Antigua and Barbuda_2013,NA
Australia_2013,1.06
Austria_2013,0.401
Azerbaijan_2013,NA
Belgium_2013,0.94
Bulgaria_2013,1.02
Bahrain_2013,0.5214444444444445
Bahamas_2013,NA
Bosnia and Herzegovina_2013,NA
Belarus_2013,NA
Belize_2013,NA
Bermuda_2013,NA
Brazil_2013,NA
Barbados_2013,NA
Brunei_2013,NA
Canada_2013,NA
Switzerland_2013,0.521
Czechoslovakia_2013,NA
Chile_2013,NA
Colombia_2013,NA
Costa Rica_2013,NA
Cuba_2013,NA
Cayman Islands_2013,NA
Cyprus_2013,1.19
Czechia_2013,0.797
Germany_2013,0.46
East Germany_2013,NA
West Germany_2013,NA
Dominica_2013,NA
Denmark_2013,0.381
Dominican Republic_2013,NA
Ecuador_2013,NA
Egypt_2013,0.23713333333333336
Spain_2013,0.588
Estonia_2013,3.61
Finland_2013,1.4
France_2013,0.607
United Kingdom_2013,0.219
Georgia_2013,0.873
Guadeloupe_2013,NA
Greece_2013,1.19
Grenada_2013,NA
Guatemala_2013,NA
French Guiana_2013,NA
Guyana_2013,NA
Hong Kong_2013,0.37
Croatia_2013,0.848
Hungary_2013,0.953
Ireland_2013,0.544
Iceland_2013,0.373
Israel_2013,1.71
Italy_2013,0.606
Jamaica_2013,NA
Jordan_2013,NA
Japan_2013,0.23
Kazakhstan_2013,6.22
Kyrgyzstan_2013,4.02
Saint Kitts and Nevis_2013,NA
South Korea_2013,0.979
Kuwait_2013,0.441
Saint Lucia_2013,NA
Sri Lanka_2013,NA
Lithuania_2013,4.2
Luxembourg_2013,0.152
Latvia_2013,4.95
Moldova_2013,5.55
Mexico_2013,NA
North Macedonia_2013,0.726
Malta_2013,1.15
Montenegro_2013,NA
Mongolia_2013,NA
Martinique_2013,NA
Mauritius_2013,3.23
Malaysia_2013,0.449
Nicaragua_2013,NA
Netherlands_2013,0.771
Norway_2013,0.927
New Zealand_2013,1.2
Oman_2013,NA
Panama_2013,NA
Peru_2013,NA
Philippines_2013,NA
Poland_2013,0.903
Puerto Rico_2013,NA
Portugal_2013,0.835
Qatar_2013,NA
Reunion_2013,NA
Romania_2013,1.42
Russia_2013,NA
Serbia and Montenegro_2013,NA
Singapore_2013,0.195
El Salvador_2013,NA
Serbia_2013,1.86
Sao Tome and Principe_2013,NA
Suriname_2013,NA
Slovakia_2013,0.998
Slovenia_2013,0.806
Sweden_2013,0.81
Seychelles_2013,NA
Thailand_2013,4.37
Tajikistan_2013,NA
Turkmenistan_2013,NA
Trinidad and Tobago_2013,NA
Tunisia_2013,NA
Turkey_2013,1.67
Ukraine_2013,NA
Uruguay_2013,NA
United States_2013,NA
USSR_2013,NA
Uzbekistan_2013,NA
Saint Vincent and the Grenadines_2013,NA
Venezuela_2013,NA
United States Virgin Islands_2013,NA
Yugoslavia_2013,NA
South Africa_2013,NA
Albania_2014,NA
Argentina_2014,NA
Armenia_2014,0.964
Antigua and Barbuda_2014,NA
Australia_2014,1.02
Austria_2014,0.402
Azerbaijan_2014,NA
Belgium_2014,0.987
Bulgaria_2014,1.08
Bahrain_2014,0.521
Bahamas_2014,NA
Bosnia and Herzegovina_2014,1.01
Belarus_2014,NA
Belize_2014,NA
Bermuda_2014,NA
Brazil_2014,NA
Barbados_2014,NA
Brunei_2014,NA
Canada_2014,NA
Switzerland_2014,NA
Czechoslovakia_2014,NA
Chile_2014,NA
Colombia_2014,NA
Costa Rica_2014,NA
Cuba_2014,NA
Cayman Islands_2014,NA
Cyprus_2014,0.953
Czechia_2014,0.658
Germany_2014,0.419
East Germany_2014,NA
West Germany_2014,NA
Dominica_2014,NA
Denmark_2014,0.636
Dominican Republic_2014,NA
Ecuador_2014,NA
Egypt_2014,0.268
Spain_2014,0.563
Estonia_2014,2.7
Finland_2014,1.4
France_2014,0.44
United Kingdom_2014,0.19
Georgia_2014,1.92
Guadeloupe_2014,NA
Greece_2014,0.862
Grenada_2014,NA
Guatemala_2014,NA
French Guiana_2014,NA
Guyana_2014,NA
Hong Kong_2014,0.213
Croatia_2014,0.703
Hungary_2014,0.672
Ireland_2014,NA
Iceland_2014,0.345
Israel_2014,1.65
Italy_2014,0.558
Jamaica_2014,NA
Jordan_2014,NA
Japan_2014,0.241
Kazakhstan_2014,5.82
Kyrgyzstan_2014,3.78
Saint Kitts and Nevis_2014,NA
South Korea_2014,0.886
Kuwait_2014,0.981
Saint Lucia_2014,NA
Sri Lanka_2014,NA
Lithuania_2014,3.45
Luxembourg_2014,0.59
Latvia_2014,5.66
Moldova_2014,4.19
Mexico_2014,NA
North Macedonia_2014,NA
Malta_2014,0.726
Montenegro_2014,NA
Mongolia_2014,NA
Martinique_2014,NA
Mauritius_2014,1.86
Malaysia_2014,0.435
Nicaragua_2014,NA
Netherlands_2014,0.709
Norway_2014,0.587
New Zealand_2014,NA
Oman_2014,0.0578
Panama_2014,NA
Peru_2014,NA
Philippines_2014,NA
Poland_2014,0.718
Puerto Rico_2014,NA
Portugal_2014,0.838
Qatar_2014,NA
Reunion_2014,NA
Romania_2014,1.42
Russia_2014,NA
Serbia and Montenegro_2014,NA
Singapore_2014,0.229
El Salvador_2014,NA
Serbia_2014,1.35
Sao Tome and Principe_2014,NA
Suriname_2014,NA
Slovakia_2014,0.732
Slovenia_2014,0.912
Sweden_2014,0.823
Seychelles_2014,NA
Thailand_2014,3.86
Tajikistan_2014,NA
Turkmenistan_2014,NA
Trinidad and Tobago_2014,NA
Tunisia_2014,NA
Turkey_2014,1.51
Ukraine_2014,NA
Uruguay_2014,NA
United States_2014,NA
USSR_2014,NA
Uzbekistan_2014,NA
Saint Vincent and the Grenadines_2014,NA
Venezuela_2014,NA
United States Virgin Islands_2014,NA
Yugoslavia_2014,NA
South Africa_2014,NA
Albania_2015,NA
Argentina_2015,NA
Armenia_2015,1.12
Antigua and Barbuda_2015,NA
Australia_2015,1.11
Austria_2015,0.508
Azerbaijan_2015,NA
Belgium_2015,0.978
Bulgaria_2015,NA
Bahrain_2015,NA
Bahamas_2015,NA
Bosnia and Herzegovina_2015,NA
Belarus_2015,NA
Belize_2015,NA
Bermuda_2015,NA
Brazil_2015,NA
Barbados_2015,NA
Brunei_2015,NA
Canada_2015,NA
Switzerland_2015,NA
Czechoslovakia_2015,NA
Chile_2015,NA
Colombia_2015,NA
Costa Rica_2015,NA
Cuba_2015,NA
Cayman Islands_2015,NA
Cyprus_2015,1.42
Czechia_2015,0.66
Germany_2015,0.506
East Germany_2015,NA
West Germany_2015,NA
Dominica_2015,NA
Denmark_2015,0.572
Dominican Republic_2015,NA
Ecuador_2015,NA
Egypt_2015,0.166
Spain_2015,0.557
Estonia_2015,2.74
Finland_2015,NA
France_2015,NA
United Kingdom_2015,0.192
Georgia_2015,1.7
Guadeloupe_2015,NA
Greece_2015,0.752
Grenada_2015,NA
Guatemala_2015,NA
French Guiana_2015,NA
Guyana_2015,NA
Hong Kong_2015,0.272
Croatia_2015,0.646
Hungary_2015,1.02
Ireland_2015,NA
Iceland_2015,0.744
Israel_2015,1.7
Italy_2015,0.564
Jamaica_2015,NA
Jordan_2015,NA
Japan_2015,0.208
Kazakhstan_2015,5.89
Kyrgyzstan_2015,3.74
Saint Kitts and Nevis_2015,NA
South Korea_2015,0.87
Kuwait_2015,NA
Saint Lucia_2015,NA
Sri Lanka_2015,NA
Lithuania_2015,3.66
Luxembourg_2015,0.711
Latvia_2015,4.26
Moldova_2015,4.02
Mexico_2015,NA
North Macedonia_2015,NA
Malta_2015,0.606
Montenegro_2015,NA
Mongolia_2015,NA
Martinique_2015,NA
Mauritius_2015,2.26
Malaysia_2015,NA
Nicaragua_2015,NA
Netherlands_2015,0.603
Norway_2015,0.389
New Zealand_2015,NA
Oman_2015,NA
Panama_2015,NA
Peru_2015,NA
Philippines_2015,NA
Poland_2015,0.588
Puerto Rico_2015,NA
Portugal_2015,NA
Qatar_2015,NA
Reunion_2015,NA
Romania_2015,1.15
Russia_2015,NA
Serbia and Montenegro_2015,NA
Singapore_2015,0.361
El Salvador_2015,NA
Serbia_2015,1.17
Sao Tome and Principe_2015,NA
Suriname_2015,NA
Slovakia_2015,NA
Slovenia_2015,0.56
Sweden_2015,1.08
Seychelles_2015,NA
Thailand_2015,3.15
Tajikistan_2015,NA
Turkmenistan_2015,NA
Trinidad and Tobago_2015,NA
Tunisia_2015,NA
Turkey_2015,1.35
Ukraine_2015,NA
Uruguay_2015,NA
United States_2015,NA
USSR_2015,NA
Uzbekistan_2015,NA
Saint Vincent and the Grenadines_2015,NA
Venezuela_2015,NA
United States Virgin Islands_2015,NA
Yugoslavia_2015,NA
South Africa_2015,NA
Albania_2016,NA
Argentina_2016,NA
Armenia_2016,1.01
Antigua and Barbuda_2016,NA
Australia_2016,NA
Austria_2016,0.417
Azerbaijan_2016,NA
Belgium_2016,NA
Bulgaria_2016,NA
Bahrain_2016,NA
Bahamas_2016,NA
Bosnia and Herzegovina_2016,NA
Belarus_2016,NA
Belize_2016,NA
Bermuda_2016,NA
Brazil_2016,NA
Barbados_2016,NA
Brunei_2016,NA
Canada_2016,NA
Switzerland_2016,NA
Czechoslovakia_2016,NA
Chile_2016,NA
Colombia_2016,NA
Costa Rica_2016,NA
Cuba_2016,NA
Cayman Islands_2016,NA
Cyprus_2016,1.23
Czechia_2016,0.467
Germany_2016,NA
East Germany_2016,NA
West Germany_2016,NA
Dominica_2016,NA
Denmark_2016,NA
Dominican Republic_2016,NA
Ecuador_2016,NA
Egypt_2016,NA
Spain_2016,NA
Estonia_2016,NA
Finland_2016,NA
France_2016,NA
United Kingdom_2016,NA
Georgia_2016,NA
Guadeloupe_2016,NA
Greece_2016,NA
Grenada_2016,NA
Guatemala_2016,NA
French Guiana_2016,NA
Guyana_2016,NA
Hong Kong_2016,NA
Croatia_2016,1
Hungary_2016,0.809
Ireland_2016,NA
Iceland_2016,0.246
Israel_2016,NA
Italy_2016,NA
Jamaica_2016,NA
Jordan_2016,NA
Japan_2016,NA
Kazakhstan_2016,NA
Kyrgyzstan_2016,NA
Saint Kitts and Nevis_2016,NA
South Korea_2016,NA
Kuwait_2016,NA
Saint Lucia_2016,NA
Sri Lanka_2016,NA
Lithuania_2016,3.05
